point,province,city,country,village,area,slice,slices,eastLongitude,northLatitude
06F88,山东,聊城,冠县,清泉街道办事处,冀鲁官话,石济片,聊泰小片,115.525,36.53333333333333
06F95,山东,日照市,东港区,日照街道办事处,冀鲁官话区,沧惠片,莒照小片,119.35833333333333,35.333333333333336
06F94,山东,烟台,栖霞,翠屏街道,胶辽官话,登连片,烟威小片,120.9,37.30833333333334
06572,山东,临沂市,沂水县,沂城,官话方言区,胶辽官话,青莱片,118.64,35.78
06561,山东,莱芜,莱城区,口镇,官话,冀鲁官话,石济片,117.64166666666667,36.291666666666664
06570,山东,德州,武城,老城镇,官话大区冀鲁官话区,石济片,聊泰小片,116.06666666666666,37.21666666666667
06574,山东,淄博,张店,马尚,冀鲁官话,石济片,聊泰小片,118.1,36.8
06575,山东,潍坊,诸城市,密州街道,胶辽官话区,青莱片,胶莲小片,119.36875,36.028888888888886
06560,山东,济宁,金乡,文庙,中原官话区,兖菏片,金乡,116.30833333333334,35.266666666666666
06569,山东,泰安,泰山区,岱庙办事处、财源办事处、泰前办事处,冀鲁官话,石济片,聊泰小片,117.13333333333333,36.208333333333336
06573,山东,淄博市,沂源县,悦庄镇,冀鲁官话,石济片,聊泰小片,118.20833333333334,36.15
06564,山东,菏泽市,牡丹区,东城街道,中原官话,兖菏片,（本片不分小片）,115.466576,35.282358
06571,山东,聊城市,阳谷县,博济桥街道办事处,官话,中原官话,兖菏片,115.875,36.11666666666667
06562,山东,东营,利津,凤凰城街道,官话大区冀鲁官话区,沧惠片,章桓小片,118.281492,37.54796
06567,山东,济南,商河,许商,官话方言,冀鲁官话,石济片,117.2,37.31666666666666
06563,山东,聊城,临清,新华路，青年路，先锋路,官话方言,冀鲁官话,石济片,115.74166666666667,36.78333333333333
06568,山东,潍坊市,寿光市,圣城街道,冀鲁官话,沧惠片,阳寿小片,118.85,37.0
06566,山东,威海,荣成,崖头街道,胶辽官话,登连片,烟威小片,122.55833333333334,37.31666666666666
06565,山东,青岛,平度,东阁,胶辽官话,青莱片,青岛小片,119.92263888888888,36.758472222222224
06255,山东,青岛,市南区,（无）,无,无,无,120.422373,36.071148
06259,山东,滨州,阳信,金阳街道,无,无,无,117.55833333333334,37.575
06258,山东,烟台,芝罘区,（无）,无,无,无,121.34166666666667,37.516666666666666
06256,山东,济宁,曲阜,鲁城,无,无,无,117.03333333333333,35.650000000000006
06252,山东,济南,济阳,济阳街道办事处,无,无,无,117.15833333333333,36.96666666666667
06251,山东,德州市,德城区,（无）,无,无,无,116.31666666666666,37.44166666666667
06257,山东,泰安市,新泰市,青云街道办事处,无,无,无,117.771287,35.926332
06250,山东,淄博,博山区,（无）,无,无,无,118.20833333333334,36.391666666666666
06254,山东,德州,平原,龙门办事处,无,无,无,116.26,37.09
06253,山东,临沂市,兰山区,（无）,无,无,无,118.0,35.0
06123,山东,青岛,崂山区,沙子口街道,无,无,无,120.47,36.1
06124,山东,泰安,肥城,老城街道办事处,无,无,无,116.725,36.1
06125,山东,烟台,蓬莱市,南王镇,无,无,无,120.80833333333334,37.608333333333334
30N07,台湾,（无）,宜兰,（无）,闽语区,闽南片,泉漳小片,121.46,24.44
30F99,台湾,台北,新北,板桥,闽语区,闽南话,混合片,121.52330677,25.0622444
30C90,台湾,（无）,苗栗,（无）,无,无,无,120.809092122642,24.57583809752
30F81,台湾,（无）,彰化县,鹿港镇,闽方言,闽南方言,闽南话（鹿港腔）,120.53456995888,24.11017943
30F80,台湾,（无）,新竹县,芎林乡,客家话,粤台片,嘉应小片/海陆腔,121.04078307969,24.82743084508
08K16,浙江,台州,黄岩,（无）,吴语,台州片,系属不明,121.06666666666666,28.6
08K18,浙江,金华市,磐安县,安文街道,吴语,金衢片,小片未明,120.53333333333333,29.066666666666666
08K21,浙江,温州市,泰顺县,仕阳镇,闽语区,闽南方言片,浙东南小片,119.93402777777777,27.548611111111114
08K15,浙江,温州市,洞头区,北岙街道,闽方言,闽南片,浙南小片,121.13097222222223,27.854027777777777
08K28,浙江,宁波,镇海,招宝山街道,吴语,太湖,甬江,121.72251899,29.954884963
08K26,浙江,宁波,象山,丹西街道,吴语,太湖片,甬江小片,121.92958333333334,29.258333333333333
08K29,浙江,衢州,衢江,杜泽,吴语,金衢片,小片不明,118.675,28.866666666666667
08K22,浙江,温州,泰顺,罗阳镇,吴语区,上丽片,丽水小片,119.93402777777777,27.55138888888889
08K20,浙江,杭州,淳安,姜家镇,徽语,严州片,系属不明,118.83333333333333,29.608333333333334
08K12,浙江,温州,苍南,灵溪镇,闽方言,闽南片,浙南小片,120.3949043808,27.501617633
08K17,浙江,嘉兴市,嘉善县,罗星街道,吴语区,太湖片,苏沪嘉小片,120.88430555555556,30.89
08K24,浙江,湖州,德清,武康镇,吴语,太湖,苕溪小片,120.04166666666666,31.066666666666666
08K19,浙江,台州市,三门县,海游街道,吴语区,台州片,临三小片,121.56666666666666,29.016666666666666
08K25,浙江,台州市,仙居县,安洲街道,吴语,台州片,系属不明,120.6,28.725
08K14,浙江,嘉兴市,桐乡市,崇福镇,吴语,太湖片,苏沪嘉小片,120.448230602,30.53479024847
08K13,浙江,杭州市,临安区,昌化镇,吴语区,太湖片,临绍小片,119.2244,30.1685
08K30,浙江,杭州市,临安区,於潜镇,吴语,太湖片,临绍小片,119.39166666666667,30.183333333333334
08K23,浙江,金华市,婺城区,汤溪镇,吴语区,金衢片,小片未明,119.53333333333333,28.991666666666667
08K27,浙江,杭州市,富阳区,新登镇,吴语区,太湖片,临绍小片,119.73355393,30.007163462
08F67,浙江,衢州,开化,芹阳办事处,吴语,上丽片,上山小片,118.31666666666666,29.2
08F62,浙江,湖州,德清,乾元镇,吴语,太湖,苕溪小片,120.0911514588,30.55462642
08F72,浙江,温州,文成,大峃镇,吴语,瓯江片,系属不明,120.00833333333333,27.775
08F71,浙江,嘉兴,桐乡,梧桐街道,吴语,太湖片,苏嘉湖小片,120.46666666666667,30.625
08F77,浙江,丽水市,景宁县,（无）,吴语,处衢片,处州小片,119.575,27.916666666666664
08F66,浙江,湖州,吴兴区,月河街道,吴语,太湖片,苕溪小片,120.19160466,30.862955454
08F76,浙江,台州,玉环,玉城街道,吴语,台州,台州,121.32597222222222,28.174444444444447
08F79,浙江,丽水,缙云,五云街道,吴语,金衢片,系属不明,120.14166666666667,28.683333333333334
08F60,浙江,温州,苍南,灵溪镇,吴语,瓯江片,系属不明,120.382361693,27.47978133
08F73,浙江,杭州,萧山,蜀山街道,吴语,太湖片,临绍小片,120.39166666666667,30.108333333333334
08F68,浙江,丽水市,青田县,鹤城街道,吴语区,上丽片,丽水小片,120.10833333333333,28.208333333333336
08F75,浙江,金华,义乌,稠城街道,吴语,金衢片,系属不明,120.05,29.291666666666668
08F63,浙江,杭州,桐庐,分水镇,吴方言,太湖片,临绍小片,119.452949929,29.932922
08F64,浙江,宁波,奉化,锦屏街道,吴方言,太湖片,甬江小片,121.39529949,29.668260603
08F59,浙江,湖州,安吉,孝丰镇,吴语,太湖片,苕溪小片,119.520727181,30.61067789
08F74,浙江,金华市,武义县,柳城,吴语,处衢片,处州小片,119.70833333333334,28.78333333333333
08F65,浙江,杭州,富阳区,富春,吴语,太湖片,临绍小片,119.86666666666667,29.966458333333335
08F70,浙江,杭州市,建德市,寿昌镇,徽语严州片,系属不明,系属不明,119.31666666666666,29.483333333333334
08F78,浙江,舟山,嵊泗,菜园镇,吴方言,太湖,甬江小片,122.45833333333334,30.733333333333334
08F61,浙江,衢州,常山,天马街道,吴语区,上丽片,上山小片,118.51678818,28.90654029
08F69,浙江,绍兴,上虞,百官街道,吴语,太湖片,临绍小片,120.52,30.01
08968,浙江,金华,武义,县城壶山镇,吴语区,婺州片,系属不明,119.65833333333333,28.78333333333333
08969,浙江,温州,永嘉,东城街道,吴语,瓯江片,系属不明,120.65,28.28333333333333
08966,浙江,衢州,龙游,龙洲街道,吴方言,金衢片,系属不明,119.18333333333334,29.008333333333333
0895A,浙江,杭州市,淳安县,千岛湖镇,徽语,严州片,系属不明,119.33333333333333,29.608333333333334
08965,浙江,丽水,龙泉,龙渊街道,吴方言,上丽片,丽水小片,119.05833333333334,28.016666666666666
08960,浙江,嘉兴,海宁,海洲街道,吴语,太湖片,苏沪嘉小片,120.58333333333333,30.416666666666664
08964,浙江,杭州市,临安区,锦城街道,吴语,太湖片,临绍小片,119.35833333333332,30.15833333333333
08961,浙江,杭州市,西湖区,留下街道,闽语区,闽南片,浙南小片,120.13,30.27
08967,浙江,嘉兴,平湖,当湖街道,吴语,太湖片,苏嘉湖小片,121.10833333333333,30.725
08963,浙江,金华,兰溪,兰江镇,吴语区,婺州片,金兰小片,119.56111111111112,29.240277777777777
08970,浙江,丽水市,云和县,（无）,吴语,处衢片,处州小片,119.54166666666666,28.016666666666666
08962,浙江,杭州,建德,梅城镇,系属不明,系属不明,系属不明,119.51,29.58
08533,浙江,丽水,遂昌,妙高镇,无,无,无,119.09166666666667,28.516666666666666
08956,浙江,杭州市,桐庐县,桐君街道,吴方言区,太湖片,临绍小片,119.56666666666666,29.833333333333332
08954,浙江,丽水市,松阳县,西屏街道,吴语区,处衢片,龙衢小片,119.43333333333334,28.416666666666668
08950,浙江,宁波,慈溪,古塘街道,吴方言,太湖片,临绍小片,121.36666666666667,30.21666666666667
08957,浙江,绍兴市,新昌县,南明街道,吴语,太湖片,临绍小片,120.95,29.383333333333333
08958,浙江,金华,永康,城区东城街道,吴语区,婺州片,系属不明,120.10833333333333,28.925
08959,浙江,舟山,岱山县,高亭镇,吴方言,太湖,明州,122.200568,30.268774
08952,浙江,宁波,宁海,跃龙街道,吴方言,太湖片,甬江小片,121.25,29.17
08955,浙江,台州,椒江,海门街道,吴语,台州,系属不明,121.44527777777776,28.6775
08953,浙江,温州,平阳,昆阳镇,吴方言区,瓯江片,系属不明,120.5350715,27.6816323
08951,浙江,台州,临海,古城街道,吴语,台州,系属不明,121.25,28.866666666666667
08559,浙江,金华市,东阳市,吴宁镇,无,无,无,120.40833333333333,29.241666666666667
08531,浙江,湖州市,长兴县,雉城镇,无,无,无,119.82499999999999,30.95
08532,浙江,绍兴,诸暨,暨阳,无,无,无,120.20833333333334,29.666666666666668
08524,浙江,丽水市,莲都区,白云街道,无,无,无,119.83333333333334,28.416666666666668
08527,浙江,温州,瑞安,玉海街道,无,无,无,120.70833333333334,27.833333333333336
08521,浙江,嘉兴,海盐,武原镇,无,无,无,120.875,30.40833333333333
08520,浙江,宁波,鄞州区,福明街道,无,无,无,121.55,29.87
08525,浙江,金华市,浦江县,浦阳镇,无,无,无,119.90833333333333,29.516666666666666
08522,浙江,衢州市,柯城区,（无）,无,无,无,118.88333333333333,28.908333333333335
08519,浙江,舟山,定海,昌国街道,无,无,无,121.94166666666666,30.083333333333336
08529,浙江,台州,天台,赤城街道,无,无,无,120.97638888888889,29.14736111111111
08526,浙江,丽水,庆元,松源街道,无,无,无,119.16666666666666,27.633333333333333
08523,浙江,温州,乐清,乐成街道,无,无,无,120.972309093647,28.1168604165025
08530,浙江,杭州市,余杭区,良渚街道,无,无,无,120.054128,30.386248
08528,浙江,绍兴市,嵊州市,剡湖街道,无,无,无,120.839008,29.601023
08204,浙江,金华市,婺城区,（无）,无,无,无,119.65,29.08
08205,浙江,丽水,景宁,鹤溪镇,无,无,无,119.63,27.97
08209,浙江,台州,温岭,太平街道,无,无,无,121.42104597878073,28.4005538171066
08206,浙江,舟山市,普陀区,沈家门街道,无,无,无,122.268416,29.875173
08208,浙江,绍兴,越城区,蕺山街道,无,无,无,120.61832665179439,30.01579293995235
08210,浙江,温州,鹿城,南汇街道,无,无,无,120.577548,28.055911
08203,浙江,衢州,江山市,（无）,无,无,无,118.639281,28.671253
08211,浙江,宁波,余姚,阳明街道,无,无,无,121.16,30.04
08200,浙江,湖州市,安吉县,递铺镇,无,无,无,119.58315792626792,30.626370494334115
08202,浙江,杭州市,建德市,梅城镇,无,无,无,119.31666666666666,29.483333333333334
08201,浙江,嘉兴市,南湖区,建设街道,无,无,无,120.84453542647287,30.71635792123517
08207,浙江,杭州,上城,（无）,无,无,无,120.18012613888587,30.2323576392334
